arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
,,,,,,,,,,,,,,,,,,
18/02/2020 20:59:25,38,18/02/2020 20:59:25,38,18/02/2020 20:59:00,18/02/2020 20:59:00,Pearse St,Sráid an Phiarsaigh,Tallaght,Tamhlacht,Inbound,bac,1,,no,49,18/02/2020 19:59:46,true,4758
,,,,,,,,,,,,,,,,,,
18/02/2020 21:00:24,39,18/02/2020 21:00:24,39,18/02/2020 21:00:00,18/02/2020 21:00:00,Pearse St,Sráid an Phiarsaigh,Tallaght,Tamhlacht,Inbound,bac,1,,no,49,18/02/2020 20:01:25,true,4759
,,,,,,,,,,,,,,,,,,
18/02/2020 21:01:02,39,18/02/2020 21:01:02,39,18/02/2020 21:01:00,18/02/2020 21:01:00,Pearse St,Sráid an Phiarsaigh,Tallaght,Tamhlacht,Inbound,bac,1,,no,49,18/02/2020 20:01:25,true,4760
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:08,15,18/02/2020 20:37:08,15,18/02/2020 20:37:00,18/02/2020 20:37:00,Docklands,Docklands,Griffeen Avenue,Griffeen Avenue,Inbound,bac,1,,no,151,18/02/2020 19:38:19,true,4762
18/02/2020 21:07:08,45,18/02/2020 21:07:08,45,18/02/2020 21:07:00,18/02/2020 21:07:00,Docklands,Docklands,Griffeen Avenue,Griffeen Avenue,Inbound,bac,1,,no,151,18/02/2020 20:08:01,true,4762
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:26,16,18/02/2020 20:37:26,16,18/02/2020 20:37:00,18/02/2020 20:37:00,Docklands,Docklands,Griffeen Avenue,Griffeen Avenue,Inbound,bac,1,,no,151,18/02/2020 19:38:19,true,4763
18/02/2020 21:07:26,46,18/02/2020 21:07:26,46,18/02/2020 21:07:00,18/02/2020 21:07:00,Docklands,Docklands,Griffeen Avenue,Griffeen Avenue,Inbound,bac,1,,no,151,18/02/2020 20:08:01,true,4763
,,,,,,,,,,,,,,,,,,
18/02/2020 20:33:22,12,18/02/2020 20:33:22,12,18/02/2020 20:26:00,18/02/2020 20:26:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:19:05,true,4765
18/02/2020 20:49:00,27,18/02/2020 20:49:00,27,18/02/2020 20:49:00,18/02/2020 20:49:00,Dunboyne,Dún Búinne,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,270,18/02/2020 19:49:22,true,4765
18/02/2020 21:12:05,50,18/02/2020 21:12:05,50,18/02/2020 21:12:00,18/02/2020 21:12:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:12:27,true,4765
18/02/2020 21:13:00,51,18/02/2020 21:13:00,51,18/02/2020 21:13:00,18/02/2020 21:13:00,Blanchardstown,Baile Bhlainséir,Dunboyne Village,Dunboyne Village,Outbound,GAD,1,,no,270,18/02/2020 20:14:07,true,4765
18/02/2020 21:18:10,56,18/02/2020 21:18:10,56,18/02/2020 21:18:00,18/02/2020 21:18:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:19:05,true,4765
,,,,,,,,,,,,,,,,,,
18/02/2020 20:34:18,13,18/02/2020 20:34:18,13,18/02/2020 20:27:00,18/02/2020 20:27:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:19:04,true,4766
18/02/2020 20:49:00,27,18/02/2020 20:49:00,27,18/02/2020 20:49:00,18/02/2020 20:49:00,Dunboyne,Dún Búinne,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,270,18/02/2020 19:49:22,true,4766
18/02/2020 21:12:56,51,18/02/2020 21:12:56,51,18/02/2020 21:13:00,18/02/2020 21:13:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:14:07,true,4766
18/02/2020 21:13:00,51,18/02/2020 21:13:00,51,18/02/2020 21:13:00,18/02/2020 21:13:00,Blanchardstown,Baile Bhlainséir,Dunboyne Village,Dunboyne Village,Outbound,GAD,1,,no,270,18/02/2020 20:14:07,true,4766
18/02/2020 21:18:38,57,18/02/2020 21:18:38,57,18/02/2020 21:19:00,18/02/2020 21:19:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:19:04,true,4766
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:19,Due,18/02/2020 20:21:19,Due,18/02/2020 20:20:00,18/02/2020 20:20:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:11:19,true,4767
18/02/2020 20:35:04,13,18/02/2020 20:35:04,13,18/02/2020 20:27:00,18/02/2020 20:27:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:19:34,true,4767
18/02/2020 20:50:00,28,18/02/2020 20:50:00,28,18/02/2020 20:50:00,18/02/2020 20:50:00,Dunboyne,Dún Búinne,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,270,18/02/2020 19:51:31,true,4767
18/02/2020 21:13:38,52,18/02/2020 21:13:38,52,18/02/2020 21:14:00,18/02/2020 21:14:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:14:37,true,4767
18/02/2020 21:14:00,52,18/02/2020 21:14:00,52,18/02/2020 21:14:00,18/02/2020 21:14:00,Blanchardstown,Baile Bhlainséir,Dunboyne Village,Dunboyne Village,Outbound,GAD,1,,no,270,18/02/2020 20:14:37,true,4767
18/02/2020 21:19:02,57,18/02/2020 21:19:02,57,18/02/2020 21:19:00,18/02/2020 21:19:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:19:34,true,4767
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:34,Due,18/02/2020 20:21:34,Due,18/02/2020 20:21:00,18/02/2020 20:21:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:11:19,true,4768
18/02/2020 20:35:32,14,18/02/2020 20:35:32,14,18/02/2020 20:28:00,18/02/2020 20:28:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:19:34,true,4768
18/02/2020 20:50:00,28,18/02/2020 20:50:00,28,18/02/2020 20:50:00,18/02/2020 20:50:00,Dunboyne,Dún Búinne,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,270,18/02/2020 19:51:31,true,4768
18/02/2020 21:14:00,52,18/02/2020 21:14:00,52,18/02/2020 21:14:00,18/02/2020 21:14:00,Blanchardstown,Baile Bhlainséir,Dunboyne Village,Dunboyne Village,Outbound,GAD,1,,no,270,18/02/2020 20:14:37,true,4768
18/02/2020 21:14:04,52,18/02/2020 21:14:04,52,18/02/2020 21:14:00,18/02/2020 21:14:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:14:37,true,4768
18/02/2020 21:19:16,58,18/02/2020 21:19:16,58,18/02/2020 21:19:00,18/02/2020 21:19:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:19:34,true,4768
,,,,,,,,,,,,,,,,,,
18/02/2020 20:32:00,10,18/02/2020 20:32:00,10,18/02/2020 20:24:00,18/02/2020 20:24:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:19:04,true,4769
18/02/2020 20:47:00,25,18/02/2020 20:47:00,25,18/02/2020 20:47:00,18/02/2020 20:47:00,Dunboyne,Dún Búinne,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,270,18/02/2020 19:47:44,true,4769
18/02/2020 21:10:49,49,18/02/2020 21:10:49,49,18/02/2020 21:11:00,18/02/2020 21:11:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:12:28,true,4769
18/02/2020 21:11:00,49,18/02/2020 21:11:00,49,18/02/2020 21:11:00,18/02/2020 21:11:00,Blanchardstown,Baile Bhlainséir,Dunboyne Village,Dunboyne Village,Outbound,GAD,1,,no,270,18/02/2020 20:12:28,true,4769
18/02/2020 21:17:00,55,18/02/2020 21:17:00,55,18/02/2020 21:17:00,18/02/2020 21:17:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:17:25,true,4769
,,,,,,,,,,,,,,,,,,
18/02/2020 20:32:47,11,18/02/2020 20:32:47,11,18/02/2020 20:25:00,18/02/2020 20:25:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:19:34,true,4770
18/02/2020 20:48:00,26,18/02/2020 20:48:00,26,18/02/2020 20:48:00,18/02/2020 20:48:00,Dunboyne,Dún Búinne,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,270,18/02/2020 19:48:13,true,4770
18/02/2020 21:11:32,50,18/02/2020 21:11:32,50,18/02/2020 21:12:00,18/02/2020 21:12:00,Dunboyne,Dún Búinne,Burlington Road,Burlington Road,Outbound,bac,1,,no,70,18/02/2020 20:12:58,true,4770
18/02/2020 21:12:00,50,18/02/2020 21:12:00,50,18/02/2020 21:12:00,18/02/2020 21:12:00,Blanchardstown,Baile Bhlainséir,Dunboyne Village,Dunboyne Village,Outbound,GAD,1,,no,270,18/02/2020 20:12:58,true,4770
18/02/2020 21:17:40,56,18/02/2020 21:17:40,56,18/02/2020 21:18:00,18/02/2020 21:18:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 20:17:55,true,4770
,,,,,,,,,,,,,,,,,,
18/02/2020 20:43:00,21,18/02/2020 20:43:00,21,18/02/2020 20:43:00,18/02/2020 20:43:00,Dun Laoghaire,Dún Laoghaire,Enniskerry Rd,Enniskerry Rd,Outbound,GAD,1,,no,63,18/02/2020 19:43:16,true,4771
18/02/2020 21:14:28,53,18/02/2020 21:14:28,53,18/02/2020 21:13:00,18/02/2020 21:13:00,Dun Laoghaire,Dún Laoghaire,Enniskerry Rd,Enniskerry Rd,Outbound,GAD,1,,no,63,18/02/2020 20:16:17,true,4771
,,,,,,,,,,,,,,,,,,
18/02/2020 20:34:58,13,18/02/2020 20:34:58,13,18/02/2020 20:28:00,18/02/2020 20:28:00,Kiltiernan,Kiltiernan,Crofton Road,Crofton Road,Inbound,GAD,1,,no,63,18/02/2020 20:16:17,true,4772
18/02/2020 21:00:00,38,18/02/2020 21:00:00,38,18/02/2020 21:00:00,18/02/2020 21:00:00,Kiltiernan,Kiltiernan,Crofton Road,Crofton Road,Inbound,GAD,1,,no,63,18/02/2020 20:01:25,true,4772
,,,,,,,,,,,,,,,,,,
18/02/2020 20:36:00,14,18/02/2020 20:36:00,14,18/02/2020 20:36:00,18/02/2020 20:36:00,Dun Laoghaire,Dún Laoghaire,Enniskerry Rd,Enniskerry Rd,Outbound,GAD,1,,no,63,18/02/2020 19:36:40,true,4773
18/02/2020 20:42:58,21,18/02/2020 20:42:58,21,18/02/2020 20:36:00,18/02/2020 20:36:00,Kiltiernan,Kiltiernan,Crofton Road,Crofton Road,Inbound,GAD,1,,no,63,18/02/2020 20:16:17,true,4773
18/02/2020 21:07:00,45,18/02/2020 21:07:00,45,18/02/2020 21:07:00,18/02/2020 21:07:00,Kiltiernan,Kiltiernan,Crofton Road,Crofton Road,Inbound,GAD,1,,no,63,18/02/2020 20:08:01,true,4773
18/02/2020 21:07:28,46,18/02/2020 21:07:28,46,18/02/2020 21:06:00,18/02/2020 21:06:00,Dun Laoghaire,Dún Laoghaire,Enniskerry Rd,Enniskerry Rd,Outbound,GAD,1,,no,63,18/02/2020 20:16:17,true,4773
,,,,,,,,,,,,,,,,,,
18/02/2020 20:25:57,4,18/02/2020 20:25:57,4,18/02/2020 20:24:00,18/02/2020 20:24:00,Sandyford B.D.,Sandyford B.D.,St. Pappin's Road,St. Pappin's Road,Outbound,bac,1,,no,11,18/02/2020 20:16:17,true,4779
18/02/2020 20:57:43,36,18/02/2020 20:57:43,36,18/02/2020 20:54:00,18/02/2020 20:54:00,Sandyford B.D.,Sandyford B.D.,St. Pappin's Road,St. Pappin's Road,Outbound,bac,1,,no,11,18/02/2020 20:17:55,true,4779
18/02/2020 21:00:17,39,18/02/2020 21:00:17,39,18/02/2020 21:00:00,18/02/2020 21:00:00,Belarmine,Beallairmín,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,47,18/02/2020 20:01:25,true,4779
,,,,,,,,,,,,,,,,,,
18/02/2020 20:55:43,34,18/02/2020 20:55:43,34,18/02/2020 20:54:00,18/02/2020 20:54:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 20:12:32,true,4781
,,,,,,,,,,,,,,,,,,
18/02/2020 20:58:24,37,18/02/2020 20:58:24,37,18/02/2020 20:58:00,18/02/2020 20:58:00,Blunden Drive,Céide Blunden,Eden Quay,Cé Éidin,Outbound,bac,1,,no,27A,18/02/2020 19:59:21,true,4782
,,,,,,,,,,,,,,,,,,
18/02/2020 21:18:00,56,18/02/2020 21:18:00,56,18/02/2020 21:18:00,18/02/2020 21:18:00,DCU Helix,DCU Helix,Clontarf Dart Stn.,Clontarf Dart Stn.,Outbound,GAD,1,,no,104,18/02/2020 20:19:08,true,4784
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
18/02/2020 20:22:52,1,18/02/2020 20:22:52,1,18/02/2020 20:23:00,18/02/2020 20:23:00,Limekiln Avenue,Ascl. na Tiníleach,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,9,18/02/2020 19:23:28,true,4788
18/02/2020 20:30:22,9,18/02/2020 20:30:22,9,18/02/2020 20:30:00,18/02/2020 20:30:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 19:31:43,true,4788
18/02/2020 20:42:52,21,18/02/2020 20:42:52,21,18/02/2020 20:43:00,18/02/2020 20:43:00,Limekiln Avenue,Ascl. na Tiníleach,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,9,18/02/2020 19:43:16,true,4788
18/02/2020 20:48:30,27,18/02/2020 20:48:30,27,18/02/2020 20:49:00,18/02/2020 20:49:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:49:53,true,4788
18/02/2020 21:02:24,41,18/02/2020 21:02:24,41,18/02/2020 21:02:00,18/02/2020 21:02:00,Limekiln Avenue,Ascl. na Tiníleach,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,9,18/02/2020 20:03:04,true,4788
18/02/2020 21:05:00,43,18/02/2020 21:05:00,43,18/02/2020 21:05:00,18/02/2020 21:05:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 20:06:22,true,4788
18/02/2020 21:09:08,47,18/02/2020 21:09:08,47,18/02/2020 21:09:00,18/02/2020 21:09:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:09:40,true,4788
,,,,,,,,,,,,,,,,,,
18/02/2020 20:36:00,14,18/02/2020 20:36:00,14,18/02/2020 20:36:00,18/02/2020 20:36:00,Clontarf Station,Clontarf Station,DCU,DCU,Inbound,GAD,1,,no,104,18/02/2020 19:36:15,true,4790
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:30,Due,18/02/2020 20:21:30,Due,18/02/2020 20:19:00,18/02/2020 20:19:00,DCU Helix,DCU Helix,Clontarf Dart Stn.,Clontarf Dart Stn.,Outbound,GAD,1,,no,104,18/02/2020 20:20:43,true,4791
18/02/2020 21:19:00,57,18/02/2020 21:19:00,57,18/02/2020 21:19:00,18/02/2020 21:19:00,DCU Helix,DCU Helix,Clontarf Dart Stn.,Clontarf Dart Stn.,Outbound,GAD,1,,no,104,18/02/2020 20:19:05,true,4791
,,,,,,,,,,,,,,,,,,
18/02/2020 20:22:12,Due,18/02/2020 20:22:12,Due,18/02/2020 20:20:00,18/02/2020 20:20:00,DCU Helix,DCU Helix,Clontarf Dart Stn.,Clontarf Dart Stn.,Outbound,GAD,1,,no,104,18/02/2020 20:14:07,true,4792
18/02/2020 21:19:00,57,18/02/2020 21:19:00,57,18/02/2020 21:19:00,18/02/2020 21:19:00,DCU Helix,DCU Helix,Clontarf Dart Stn.,Clontarf Dart Stn.,Outbound,GAD,1,,no,104,18/02/2020 20:19:05,true,4792
,,,,,,,,,,,,,,,,,,
18/02/2020 20:30:24,9,18/02/2020 20:30:24,9,18/02/2020 20:30:00,18/02/2020 20:30:00,Broombridge Luas,Broombridge Luas,Tyrrelstown,Baile an Tirialaigh,Inbound,bac,1,,no,40E,18/02/2020 20:17:25,true,4793
18/02/2020 20:34:00,12,18/02/2020 20:34:00,12,18/02/2020 20:34:00,18/02/2020 20:34:00,Howth Junction,Prd Chill Bharróg,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,17A,18/02/2020 20:14:07,true,4793
18/02/2020 20:35:43,14,18/02/2020 20:35:43,14,18/02/2020 20:34:00,18/02/2020 20:34:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 20:12:28,true,4793
18/02/2020 20:45:23,24,18/02/2020 20:45:23,24,18/02/2020 20:45:00,18/02/2020 20:45:00,Parnell St,Sráid Parnell,Tyrrelstown,Baile an Tirialaigh,Inbound,bac,1,,no,40D,18/02/2020 19:46:04,true,4793
18/02/2020 20:59:14,37,18/02/2020 20:59:14,37,18/02/2020 20:59:00,18/02/2020 20:59:00,Broombridge Luas,Broombridge Luas,Tyrrelstown,Baile an Tirialaigh,Inbound,bac,1,,no,40E,18/02/2020 19:59:15,true,4793
18/02/2020 21:15:16,53,18/02/2020 21:15:16,53,18/02/2020 21:15:00,18/02/2020 21:15:00,Parnell St,Sráid Parnell,Tyrrelstown,Baile an Tirialaigh,Inbound,bac,1,,no,40D,18/02/2020 20:15:46,true,4793
18/02/2020 21:18:00,56,18/02/2020 21:18:00,56,18/02/2020 21:18:00,18/02/2020 21:18:00,Howth Junction,Prd Chill Bharróg,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,17A,18/02/2020 20:19:05,true,4793
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
18/02/2020 20:27:00,5,18/02/2020 20:30:00,8,18/02/2020 20:27:00,18/02/2020 20:30:00,Chapelizod,Séipéal Iosóid,Tallaght,Tamhlacht,Outbound,GAD,1,,no,76,18/02/2020 19:44:55,true,4795
18/02/2020 20:35:00,13,18/02/2020 20:35:00,13,18/02/2020 20:35:00,18/02/2020 20:35:00,Merrion Square,Cearnóg Mhuirfean,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,26,18/02/2020 19:36:40,true,4795
18/02/2020 20:40:00,18,18/02/2020 20:40:00,18,18/02/2020 20:40:00,18/02/2020 20:40:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 19:41:37,true,4795
18/02/2020 20:44:00,22,18/02/2020 20:47:00,25,18/02/2020 20:44:00,18/02/2020 20:47:00,Chapelizod,Séipéal Iosóid,Tallaght,Tamhlacht,Outbound,GAD,1,,no,76,18/02/2020 20:21:13,true,4795
18/02/2020 20:45:00,23,18/02/2020 20:49:00,27,18/02/2020 20:45:00,18/02/2020 20:49:00,Tallaght,Tamhlacht,Lucan Road,Lucan Road,Outbound,GAD,1,,no,76,18/02/2020 19:49:52,true,4795
18/02/2020 21:00:00,38,18/02/2020 21:00:00,38,18/02/2020 21:00:00,18/02/2020 21:00:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 20:01:25,true,4795
18/02/2020 21:04:00,42,18/02/2020 21:07:00,45,18/02/2020 21:04:00,18/02/2020 21:07:00,Chapelizod,Séipéal Iosóid,Tallaght,Tamhlacht,Outbound,GAD,1,,no,76,18/02/2020 20:08:01,true,4795
18/02/2020 21:05:00,43,18/02/2020 21:09:00,47,18/02/2020 21:05:00,18/02/2020 21:09:00,Tallaght,Tamhlacht,Lucan Road,Lucan Road,Outbound,GAD,1,,no,76,18/02/2020 20:09:40,true,4795
18/02/2020 21:20:00,58,18/02/2020 21:20:00,58,18/02/2020 21:20:00,18/02/2020 21:20:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 20:21:13,true,4795
,,,,,,,,,,,,,,,,,,
18/02/2020 20:22:42,1,18/02/2020 20:22:42,1,18/02/2020 20:18:00,18/02/2020 20:18:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:21:13,true,4796
18/02/2020 20:27:15,5,18/02/2020 20:27:15,5,18/02/2020 20:22:00,18/02/2020 20:22:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:21:13,true,4796
18/02/2020 20:39:15,17,18/02/2020 20:39:15,17,18/02/2020 20:37:00,18/02/2020 20:37:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:04:43,true,4796
18/02/2020 20:50:15,28,18/02/2020 20:50:15,28,18/02/2020 20:52:00,18/02/2020 20:52:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 19:51:31,true,4796
18/02/2020 21:05:44,44,18/02/2020 21:05:44,44,18/02/2020 21:12:00,18/02/2020 21:12:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:11:19,true,4796
,,,,,,,,,,,,,,,,,,
18/02/2020 20:24:27,3,18/02/2020 20:24:27,3,18/02/2020 20:19:00,18/02/2020 20:19:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:20:43,true,4797
18/02/2020 20:36:10,14,18/02/2020 20:36:10,14,18/02/2020 20:34:00,18/02/2020 20:34:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:04:13,true,4797
18/02/2020 20:47:10,25,18/02/2020 20:47:10,25,18/02/2020 20:49:00,18/02/2020 20:49:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 19:47:42,true,4797
18/02/2020 21:02:39,41,18/02/2020 21:02:39,41,18/02/2020 21:09:00,18/02/2020 21:09:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:12:28,true,4797
,,,,,,,,,,,,,,,,,,
18/02/2020 20:22:05,Due,18/02/2020 20:22:05,Due,18/02/2020 20:19:00,18/02/2020 20:19:00,Liffey Valley,Gleann na Life,Merrion Square,Cearnóg Mhuirfean,Outbound,bac,1,,no,26,18/02/2020 20:19:34,true,4798
18/02/2020 20:29:56,8,18/02/2020 20:29:56,8,18/02/2020 20:27:00,18/02/2020 20:27:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:17:55,true,4798
18/02/2020 20:39:56,18,18/02/2020 20:39:56,18,18/02/2020 20:42:00,18/02/2020 20:42:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 19:49:52,true,4798
18/02/2020 20:43:00,21,18/02/2020 20:43:00,21,18/02/2020 20:43:00,18/02/2020 20:43:00,Tallaght,Tamhlacht,Lucan Road,Lucan Road,Outbound,GAD,1,,no,76,18/02/2020 19:43:16,true,4798
18/02/2020 20:55:25,34,18/02/2020 20:55:25,34,18/02/2020 21:02:00,18/02/2020 21:02:00,Liffey Valley,Gleann na Life,Charlestown Rd,Charlestown Rd,Outbound,bac,1,,no,40,18/02/2020 20:11:19,true,4798
18/02/2020 21:03:00,41,18/02/2020 21:03:00,41,18/02/2020 21:03:00,18/02/2020 21:03:00,Tallaght,Tamhlacht,Lucan Road,Lucan Road,Outbound,GAD,1,,no,76,18/02/2020 20:03:04,true,4798
18/02/2020 21:12:48,51,18/02/2020 21:12:48,51,18/02/2020 21:13:00,18/02/2020 21:13:00,Liffey Valley,Gleann na Life,Merrion Square,Cearnóg Mhuirfean,Outbound,bac,1,,no,26,18/02/2020 20:12:58,true,4798
,,,,,,,,,,,,,,,,,,
18/02/2020 20:32:00,10,18/02/2020 20:32:00,10,18/02/2020 20:32:00,18/02/2020 20:32:00,Chapelizod,Séipéal Iosóid,Tallaght,Tamhlacht,Outbound,GAD,1,,no,76,18/02/2020 19:44:56,true,4799
18/02/2020 20:33:16,11,18/02/2020 20:33:16,11,18/02/2020 20:33:00,18/02/2020 20:33:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 19:33:22,true,4799
18/02/2020 20:34:00,12,18/02/2020 20:34:00,12,18/02/2020 20:34:00,18/02/2020 20:34:00,Sandymount,Dumhach Thrá ,Old Lucan Rd,Old Lucan Rd,Outbound,GAD,1,,no,18,18/02/2020 20:03:04,true,4799
18/02/2020 20:49:00,27,18/02/2020 20:49:00,27,18/02/2020 20:49:00,18/02/2020 20:49:00,Chapelizod,Séipéal Iosóid,Tallaght,Tamhlacht,Outbound,GAD,1,,no,76,18/02/2020 20:21:13,true,4799
18/02/2020 20:53:16,31,18/02/2020 20:53:16,31,18/02/2020 20:53:00,18/02/2020 20:53:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 19:54:49,true,4799
18/02/2020 21:09:00,47,18/02/2020 21:09:00,47,18/02/2020 21:09:00,18/02/2020 21:09:00,Chapelizod,Séipéal Iosóid,Tallaght,Tamhlacht,Outbound,GAD,1,,no,76,18/02/2020 20:09:40,true,4799
18/02/2020 21:09:00,47,18/02/2020 21:09:00,47,18/02/2020 21:09:00,18/02/2020 21:09:00,Sandymount,Dumhach Thrá ,Old Lucan Rd,Old Lucan Rd,Outbound,GAD,1,,no,18,18/02/2020 20:09:40,true,4799
18/02/2020 21:11:15,49,18/02/2020 21:11:15,49,18/02/2020 21:11:00,18/02/2020 21:11:00,Charlestown,Baile Shéarlais,Fonthill Rd,Fonthill Rd,Inbound,bac,1,,no,40,18/02/2020 20:11:19,true,4799
,,,,,,,,,,,,,,,,,,
18/02/2020 20:48:16,26,18/02/2020 20:48:16,26,18/02/2020 20:48:00,18/02/2020 20:48:00,Abbey Street,Abbey Street,Baldoyle Vlg,Baldoyle Vlg,Inbound,bac,1,,no,29A,18/02/2020 19:49:27,true,4800
18/02/2020 21:18:16,56,18/02/2020 21:18:16,56,18/02/2020 21:18:00,18/02/2020 21:18:00,Abbey Street,Abbey Street,Baldoyle Vlg,Baldoyle Vlg,Inbound,bac,1,,no,29A,18/02/2020 20:19:10,true,4800
,,,,,,,,,,,,,,,,,,
